disease,scenario,replication,cumulative_attack_rate,peak_incidence,peak_timing,epidemic_duration,hospital_days,total_infections,R_eff_final
dengue,patient_ai,72,0.9943,2378.5475172057045,28.25,90.75,7727.931346145837,9943.0,0.0171
dengue,patient_ai,73,0.9932,2265.3421182529955,28.25,93.25,7732.169829713981,9932.0,0.0204
dengue,patient_ai,74,0.9938,2296.741612021568,29.0,88.75,7686.144921884146,9938.0,0.0186
dengue,patient_ai,75,0.9936,2306.740436222744,28.25,94.5,7769.975176556596,9936.0,0.0192
dengue,patient_ai,76,0.9943,2398.8506412477127,28.0,85.75,7704.454657712531,9943.0,0.0171
dengue,patient_ai,77,0.994,2347.2418385217356,28.75,87.25,7723.655533015236,9940.0,0.018
dengue,patient_ai,78,0.9942,2382.668500696856,28.0,87.5,7720.691787665921,9942.0,0.0174
dengue,patient_ai,79,0.9941,2327.350983729245,29.25,95.0,7730.165371244879,9941.0,0.0177
dengue,patient_ai,80,0.9943,2373.394231851592,28.0,82.5,7695.273925056447,9943.0,0.0171
dengue,patient_ai,81,0.9939,2345.0328414401133,28.75,94.75,7727.9158124447895,9939.0,0.0183
dengue,patient_ai,82,0.9941,2336.39875019581,28.25,90.75,7693.00265275004,9941.0,0.0177
dengue,patient_ai,83,0.9936,2298.831270270574,27.25,86.25,7720.434204428206,9936.0,0.0192
dengue,patient_ai,84,0.9941,2403.1877173332596,28.0,86.0,7685.333068364267,9941.0,0.0177
dengue,patient_ai,85,0.9943,2377.6690834955534,28.0,88.75,7686.169128197964,9943.0,0.0171
dengue,patient_ai,86,0.994,2384.2025175820236,27.25,87.75,7728.329577441895,9940.0,0.018
dengue,patient_ai,87,0.9942,2359.728767674931,27.0,95.25,7723.563049011781,9942.0,0.0174
dengue,patient_ai,88,0.9943,2390.5718372801803,28.5,86.0,7721.211932927949,9943.0,0.0171
dengue,patient_ai,89,0.9943,2382.02946370053,28.0,91.0,7692.779233897802,9943.0,0.0171
dengue,patient_ai,90,0.9941,2330.3531525285025,28.25,85.0,7725.365662357514,9941.0,0.0177
dengue,patient_ai,91,0.9938,2325.9958463095163,28.0,98.25,7722.310659902287,9938.0,0.0186
dengue,patient_ai,92,0.9941,2372.364270258519,26.75,87.5,7719.450505438672,9941.0,0.0177
dengue,patient_ai,93,0.9941,2380.4738096687397,27.5,83.0,7750.02390482459,9941.0,0.0177
dengue,patient_ai,94,0.9939,2341.370568639633,28.25,86.5,7689.526174660233,9939.0,0.0183
dengue,patient_ai,95,0.994,2344.7915639578673,27.75,87.25,7751.007132055527,9940.0,0.018
dengue,patient_ai,96,0.9941,2339.463463974427,27.25,94.25,7690.730362836059,9941.0,0.0177
dengue,patient_ai,97,0.9941,2391.388534300624,27.5,90.75,7732.335058780048,9941.0,0.0177
dengue,patient_ai,98,0.9942,2360.774221641361,27.75,88.75,7717.639080755755,9942.0,0.0174
dengue,patient_ai,99,0.9934,2297.943404010841,29.25,94.75,7722.586917069176,9934.0,0.0198
dengue,patient_ai,100,0.9939,2368.7801461991994,28.0,85.0,7729.775076778247,9939.0,0.0183
dengue,patient_ai,101,0.9942,2395.3170628397547,27.25,99.75,7699.41276211479,9942.0,0.0174
dengue,patient_ai,102,0.9942,2417.61324665369,27.0,88.75,7710.051399179208,9942.0,0.0174
dengue,patient_ai,103,0.9931,2234.371097479917,29.0,92.0,7683.098370808875,9931.0,0.0207
dengue,patient_ai,104,0.9942,2391.1992040924433,27.5,88.75,7734.141172863692,9942.0,0.0174
dengue,patient_ai,105,0.994,2358.692650577186,26.75,87.25,7707.387193602392,9940.0,0.018
dengue,patient_ai,106,0.9937,2321.70962221391,28.0,93.75,7727.068797169444,9937.0,0.0189
dengue,patient_ai,107,0.9943,2405.7845727917597,27.25,83.75,7724.732987970849,9943.0,0.0171
dengue,patient_ai,108,0.9939,2354.1084386806656,27.75,84.5,7700.885680244259,9939.0,0.0183
dengue,patient_ai,109,0.9943,2378.8784977057812,27.5,87.75,7737.83787099217,9943.0,0.0171
dengue,patient_ai,110,0.994,2347.6582525383724,27.5,84.25,7704.003787450916,9940.0,0.018
dengue,patient_ai,111,0.9935,2292.9565624695324,28.0,89.5,7709.667856594066,9935.0,0.0195
dengue,patient_ai,112,0.9943,2382.2566182728647,27.5,86.75,7715.387154048939,9943.0,0.0171
dengue,patient_ai,113,0.9937,2295.3145846856405,29.25,87.5,7699.406498802619,9937.0,0.0189
dengue,patient_ai,114,0.994,2354.6348126982166,28.5,94.25,7724.540483554936,9940.0,0.018
dengue,patient_ai,115,0.9941,2386.7643428543947,26.5,85.0,7687.6411655698885,9941.0,0.0177
dengue,patient_ai,116,0.9939,2340.6448876862496,28.0,90.0,7725.44322186377,9939.0,0.0183
dengue,patient_ai,117,0.9946,2413.990687125017,26.5,84.75,7719.425589278864,9946.0,0.0162
dengue,patient_ai,118,0.994,2348.69940091793,27.75,87.0,7721.541710759046,9940.0,0.018
dengue,patient_ai,119,0.9934,2294.1478960917425,28.0,90.0,7699.927527287533,9934.0,0.0198
dengue,patient_ai,120,0.9939,2325.0045608047217,27.5,86.75,7718.211041543873,9939.0,0.0183
dengue,patient_ai,121,0.9943,2370.1545640815475,26.75,97.5,7714.088240078875,9943.0,0.0171
dengue,patient_ai,122,0.994,2368.50141663763,28.25,86.5,7737.234606125635,9940.0,0.018
dengue,patient_ai,123,0.9946,2431.51567431465,26.75,86.25,7768.22166150927,9946.0,0.0162
dengue,patient_ai,124,0.9939,2343.427443506015,28.0,85.5,7724.398544779039,9939.0,0.0183
dengue,patient_ai,125,0.9942,2404.635639387099,27.5,90.75,7699.89684051643,9942.0,0.0174
dengue,patient_ai,126,0.9942,2388.579939950165,27.25,87.25,7732.772255180712,9942.0,0.0174
dengue,patient_ai,127,0.9937,2327.9029822188904,28.0,86.25,7719.226096770527,9937.0,0.0189
dengue,patient_ai,128,0.9939,2345.54995733842,28.0,91.0,7743.087045436586,9939.0,0.0183
dengue,patient_ai,129,0.9941,2404.901969392894,27.25,85.25,7735.643828591321,9941.0,0.0177
dengue,patient_ai,130,0.9943,2376.591879858096,27.75,81.5,7684.637595915415,9943.0,0.0171
dengue,patient_ai,131,0.9936,2290.6159093170645,28.25,88.25,7695.057968773055,9936.0,0.0192
dengue,patient_ai,132,0.9935,2289.6259971936274,29.0,93.0,7712.70635049802,9935.0,0.0195
dengue,patient_ai,133,0.9942,2373.8942573341415,26.75,98.0,7720.846943396063,9942.0,0.0174
dengue,patient_ai,134,0.9929,2197.9426096185184,28.75,95.0,7694.35370425535,9929.0,0.0213
dengue,patient_ai,135,0.9943,2398.2513000593276,27.75,103.25,7718.4607028970095,9943.0,0.0171
dengue,patient_ai,136,0.994,2335.337523259136,28.25,86.5,7712.337933002294,9940.0,0.018
dengue,patient_ai,137,0.994,2366.855287640447,27.25,84.5,7747.639517641402,9940.0,0.018
dengue,patient_ai,138,0.9939,2318.7854627701645,28.5,98.5,7731.778614766859,9939.0,0.0183
dengue,patient_ai,139,0.9939,2333.7570517481604,26.5,94.0,7694.729508566374,9939.0,0.0183
dengue,patient_ai,140,0.9943,2420.6023467543246,27.5,92.25,7696.382080658203,9943.0,0.0171
dengue,patient_ai,141,0.994,2368.2762073041577,28.0,90.75,7704.866489847403,9940.0,0.018
dengue,patient_ai,142,0.9935,2288.433381990341,28.25,86.0,7724.898773333804,9935.0,0.0195
dengue,patient_ai,143,0.9941,2366.8844427973117,27.0,84.5,7702.189539560251,9941.0,0.0177
dengue,patient_ai,144,0.9936,2316.4754502496876,27.75,89.5,7692.088187474248,9936.0,0.0192
dengue,patient_ai,145,0.9943,2367.6347505209387,27.75,90.0,7757.186507226147,9943.0,0.0171
dengue,patient_ai,146,0.9938,2338.3259186461137,28.0,88.25,7712.866176707879,9938.0,0.0186
dengue,patient_ai,147,0.9932,2242.2932579908074,28.5,90.25,7706.060963622044,9932.0,0.0204
dengue,patient_ai,148,0.9938,2313.0224149577525,27.75,89.0,7684.819391317502,9938.0,0.0186
dengue,patient_ai,149,0.9942,2369.6273789384186,27.75,90.25,7742.438835482597,9942.0,0.0174
dengue,patient_ai,150,0.9942,2355.2277149063866,26.75,85.5,7738.344711401466,9942.0,0.0174
dengue,patient_ai,151,0.9937,2306.968801944762,28.25,88.75,7710.220344374629,9937.0,0.0189
dengue,patient_ai,152,0.9942,2350.150760816555,28.0,92.75,7714.504277450575,9942.0,0.0174
dengue,patient_ai,153,0.994,2337.437439376824,27.75,84.5,7706.960981842938,9940.0,0.018
dengue,patient_ai,154,0.9939,2356.7751215104845,28.0,86.25,7743.043557491469,9939.0,0.0183
dengue,patient_ai,155,0.9941,2374.175885809461,27.75,86.5,7721.486998257482,9941.0,0.0177
dengue,patient_ai,156,0.9947,2446.0228582978853,26.5,91.25,7694.376921017778,9947.0,0.0159
dengue,patient_ai,157,0.9934,2259.6438573480427,28.75,89.25,7712.873799248095,9934.0,0.0198
dengue,patient_ai,158,0.9943,2355.4390729759953,27.5,87.25,7707.183609887071,9943.0,0.0171
dengue,patient_ai,159,0.9941,2356.149747338426,27.75,86.5,7705.788120606485,9941.0,0.0177
dengue,patient_ai,160,0.994,2318.4484344560346,29.0,93.5,7721.761251729852,9940.0,0.018
dengue,patient_ai,161,0.9938,2336.8414830720844,27.5,86.75,7714.919597212207,9938.0,0.0186
dengue,patient_ai,162,0.9939,2332.2446017418706,27.5,93.0,7752.917740825432,9939.0,0.0183
dengue,patient_ai,163,0.9945,2432.5800336920597,26.75,89.75,7734.391804904995,9945.0,0.0165
dengue,patient_ai,164,0.9939,2313.7726963515615,28.75,86.25,7707.032201595654,9939.0,0.0183
dengue,patient_ai,165,0.9942,2360.4546426728857,28.5,90.25,7728.93408062797,9942.0,0.0174
dengue,patient_ai,166,0.9934,2279.401904268786,30.25,90.75,7707.6151517221215,9934.0,0.0198
dengue,patient_ai,167,0.9935,2316.0407018233436,28.0,87.0,7736.650939981357,9935.0,0.0195
dengue,patient_ai,168,0.9933,2281.4707211303826,29.0,88.25,7708.0826426654385,9933.0,0.0201
dengue,patient_ai,169,0.9941,2339.838742802954,27.5,87.0,7721.897852278202,9941.0,0.0177
dengue,patient_ai,170,0.9939,2343.3838487965468,27.0,89.5,7720.517981072113,9939.0,0.0183
dengue,patient_ai,171,0.9947,2446.5356240281963,28.0,86.5,7731.9940672016455,9947.0,0.0159
dengue,patient_ai,172,0.9939,2341.5860814497173,28.75,91.25,7743.760415619424,9939.0,0.0183
dengue,patient_ai,173,0.9935,2287.9830428595956,28.5,88.25,7710.011153535066,9935.0,0.0195
dengue,patient_ai,174,0.9944,2379.2516500068787,27.75,85.25,7725.003742369995,9944.0,0.0168
dengue,patient_ai,175,0.9945,2412.9476807293677,27.75,88.0,7710.206215234554,9945.0,0.0165
dengue,patient_ai,176,0.9932,2252.125919173823,29.25,88.75,7713.409366871317,9932.0,0.0204
dengue,patient_ai,177,0.994,2360.3808834157885,27.0,93.75,7732.1296209384345,9940.0,0.018
dengue,patient_ai,178,0.994,2340.328808786456,29.5,92.0,7738.915615779361,9940.0,0.018
dengue,patient_ai,179,0.9944,2422.223498021449,26.0,85.0,7720.09756082128,9944.0,0.0168
dengue,patient_ai,180,0.9943,2377.132817706634,28.75,86.5,7717.128602122422,9943.0,0.0171
dengue,patient_ai,181,0.9939,2346.7590862108095,27.75,85.25,7733.2285917446325,9939.0,0.0183
dengue,patient_ai,182,0.9939,2345.0475672886214,28.0,88.75,7708.745389099711,9939.0,0.0183
dengue,patient_ai,183,0.9943,2423.3945385535344,27.25,87.75,7730.98807204652,9943.0,0.0171
dengue,patient_ai,184,0.9942,2393.3538224311833,26.75,85.5,7710.7516170898725,9942.0,0.0174
dengue,patient_ai,185,0.9939,2325.047202843706,27.0,91.5,7715.215863147746,9939.0,0.0183
dengue,patient_ai,186,0.9943,2387.3581216803095,27.0,83.75,7701.986613875841,9943.0,0.0171
dengue,patient_ai,187,0.9937,2291.9061030226176,27.75,86.75,7684.509070749213,9937.0,0.0189
dengue,patient_ai,188,0.9938,2336.5065146310417,28.25,94.75,7696.0389340805295,9938.0,0.0186
dengue,patient_ai,189,0.9941,2376.5282745692502,26.75,83.5,7692.456528687749,9941.0,0.0177
dengue,patient_ai,190,0.994,2333.2647297701965,28.0,89.75,7707.999018483469,9940.0,0.018
dengue,patient_ai,191,0.9945,2446.1408945130725,27.5,91.75,7736.884068113018,9945.0,0.0165
dengue,patient_ai,192,0.9942,2359.7115049446443,28.5,90.25,7697.25563461297,9942.0,0.0174
dengue,patient_ai,193,0.9944,2400.462934481455,27.5,86.75,7697.817561628892,9944.0,0.0168
dengue,patient_ai,194,0.9941,2372.187635080365,27.75,87.25,7681.294228339857,9941.0,0.0177
dengue,patient_ai,195,0.9937,2338.8512407986127,27.0,88.0,7721.121768154343,9937.0,0.0189
dengue,patient_ai,196,0.9944,2413.822246107324,27.5,87.75,7741.79578510254,9944.0,0.0168
dengue,patient_ai,197,0.9944,2403.360252204757,28.0,90.75,7726.481179572955,9944.0,0.0168
dengue,patient_ai,198,0.9938,2334.479449593089,27.0,85.75,7732.234712724137,9938.0,0.0186
dengue,patient_ai,199,0.9936,2306.604205429065,28.5,91.75,7734.9293800816595,9936.0,0.0192
dengue,system_ai,0,0.9931,2591.93563145849,25.5,77.75,7187.358730229959,9931.0,0.0207
dengue,system_ai,1,0.9925,2532.8544878982207,27.25,86.5,7120.171068603582,9925.0,0.0225
dengue,system_ai,2,0.9925,2548.062621725604,26.5,79.75,7157.865882251478,9925.0,0.0225
dengue,system_ai,3,0.9928,2546.389150893696,26.25,86.0,7192.120649969265,9928.0,0.0216
dengue,system_ai,4,0.9928,2589.946112914409,25.75,84.5,7208.17439538447,9928.0,0.0216
dengue,system_ai,5,0.9926,2557.0610060464446,26.75,86.25,7142.755848352283,9926.0,0.0222
dengue,system_ai,6,0.9926,2533.1220898554893,27.25,83.0,7124.385761121244,9926.0,0.0222
dengue,system_ai,7,0.993,2583.848555103291,26.25,79.75,7195.213288960462,9930.0,0.021
dengue,system_ai,8,0.9926,2545.3696377210035,26.25,84.0,7182.359178510117,9926.0,0.0222
dengue,system_ai,9,0.9929,2559.9573511001963,26.75,81.0,7122.353635443514,9929.0,0.0213
dengue,system_ai,10,0.9928,2569.009711810274,26.0,81.5,7184.189260405749,9928.0,0.0216
dengue,system_ai,11,0.9924,2534.172729788176,27.0,81.25,7121.679414922328,9924.0,0.0228
dengue,system_ai,12,0.993,2576.1407961887617,26.0,85.0,7173.027129219089,9930.0,0.021
dengue,system_ai,13,0.9921,2502.204448108524,26.25,77.75,7163.477690389404,9921.0,0.0237
dengue,system_ai,14,0.993,2598.0656533346164,25.75,87.75,7195.109375134183,9930.0,0.021
dengue,system_ai,15,0.9924,2561.232919817039,26.0,83.75,7156.253697175945,9924.0,0.0228
dengue,system_ai,16,0.9929,2574.5020934623117,25.75,84.25,7182.294367317222,9929.0,0.0213
dengue,system_ai,17,0.9921,2449.2202556213956,28.75,79.25,7055.473811040148,9921.0,0.0237
dengue,system_ai,18,0.9927,2562.1773607170144,26.25,79.75,7151.639698022744,9927.0,0.0219
dengue,system_ai,19,0.9925,2546.1686879672384,26.0,82.5,7206.710070029718,9925.0,0.0225
dengue,system_ai,20,0.9923,2529.7325386729494,27.5,86.0,7115.11293304159,9923.0,0.0231
dengue,system_ai,21,0.9931,2589.2201653555762,25.75,77.25,7184.075509619644,9931.0,0.0207
dengue,system_ai,22,0.9924,2529.6850699119104,27.0,84.25,7128.919623485891,9924.0,0.0228
dengue,system_ai,23,0.9929,2571.951047013944,25.75,79.5,7185.5841463075885,9929.0,0.0213
dengue,system_ai,24,0.9931,2595.574406407618,26.75,79.25,7159.156399516822,9931.0,0.0207
dengue,system_ai,25,0.993,2564.289842778525,25.5,86.25,7204.64985195866,9930.0,0.021
dengue,system_ai,26,0.9928,2561.7179882282917,26.75,87.5,7155.778747040099,9928.0,0.0216
dengue,system_ai,27,0.9927,2553.6080664084357,26.0,80.75,7172.758062408625,9927.0,0.0219
dengue,system_ai,28,0.9927,2559.017940680268,26.25,87.75,7153.989928255519,9927.0,0.0219
dengue,system_ai,29,0.9929,2588.800383088429,26.5,81.75,7191.522760409427,9929.0,0.0213
dengue,system_ai,30,0.9925,2543.7563187004043,26.75,82.5,7149.734980818106,9925.0,0.0225
dengue,system_ai,31,0.9927,2552.5117321069074,27.0,81.75,7165.691267342809,9927.0,0.0219
dengue,system_ai,32,0.9926,2543.971964734587,26.5,78.5,7170.149042932743,9926.0,0.0222
dengue,system_ai,33,0.9925,2545.205197253501,26.5,85.25,7187.203011861962,9925.0,0.0225
dengue,system_ai,34,0.9926,2556.393868634972,26.0,85.75,7212.654193935726,9926.0,0.0222
dengue,system_ai,35,0.9929,2604.514873236848,26.25,84.25,7151.28847369737,9929.0,0.0213
dengue,system_ai,36,0.9927,2572.3353751127966,25.75,87.25,7226.425496847429,9927.0,0.0219
dengue,system_ai,37,0.9929,2548.4342249210035,26.75,84.0,7122.813418510335,9929.0,0.0213
dengue,system_ai,38,0.9924,2538.326812671656,25.75,81.0,7190.282551666179,9924.0,0.0228
dengue,system_ai,39,0.9933,2602.672279245212,26.5,82.25,7139.530022432555,9933.0,0.0201
dengue,system_ai,40,0.9923,2512.342538276657,27.0,85.5,7150.312107371894,9923.0,0.0231
dengue,system_ai,41,0.993,2578.733663666652,26.0,86.25,7153.67920003035,9930.0,0.021
dengue,system_ai,42,0.9926,2549.6729772071726,26.5,77.0,7181.592640988481,9926.0,0.0222
dengue,system_ai,43,0.9928,2571.438395841004,25.75,77.5,7184.824111819262,9928.0,0.0216
dengue,system_ai,44,0.9925,2531.345849696225,26.25,80.0,7182.262978215611,9925.0,0.0225
dengue,system_ai,45,0.9924,2518.4478046189624,27.25,83.75,7125.091334360286,9924.0,0.0228
dengue,system_ai,46,0.9927,2562.5373660443943,25.75,85.0,7203.702818412722,9927.0,0.0219
dengue,system_ai,47,0.9928,2551.8235050059607,26.75,78.5,7133.21299375582,9928.0,0.0216
dengue,system_ai,48,0.9926,2560.3826029424445,26.5,82.75,7139.366961519487,9926.0,0.0222
dengue,system_ai,49,0.9924,2554.9283872518877,26.75,79.75,7137.069085925768,9924.0,0.0228
dengue,system_ai,50,0.9926,2563.0315934276123,26.25,86.0,7155.310859023031,9926.0,0.0222
dengue,system_ai,51,0.9927,2557.646543073215,26.5,85.0,7161.73832639848,9927.0,0.0219
dengue,system_ai,52,0.9927,2569.6647966948276,25.75,90.5,7180.704916201873,9927.0,0.0219
dengue,system_ai,53,0.9933,2626.940470444494,25.5,83.75,7187.699624467295,9933.0,0.0201
dengue,system_ai,54,0.9925,2569.2307875298416,25.5,82.25,7245.104754867571,9925.0,0.0225
dengue,system_ai,55,0.9924,2528.0518331814023,26.75,84.75,7156.166381152596,9924.0,0.0228
dengue,system_ai,56,0.9927,2555.5808187533985,26.75,86.25,7135.177782172598,9927.0,0.0219
dengue,system_ai,57,0.9931,2609.8726975616,25.75,82.25,7182.849873098436,9931.0,0.0207
dengue,system_ai,58,0.9928,2581.618930501748,26.25,78.75,7173.900469186426,9928.0,0.0216
dengue,system_ai,59,0.9929,2596.5263634507883,25.75,78.0,7194.576767329036,9929.0,0.0213
dengue,system_ai,60,0.9926,2546.287414703358,27.0,83.5,7139.29899753451,9926.0,0.0222
dengue,system_ai,61,0.9926,2549.542127327289,27.0,79.75,7124.130176943314,9926.0,0.0222
dengue,system_ai,62,0.9928,2531.690740912107,26.5,91.0,7148.371210608527,9928.0,0.0216
dengue,system_ai,63,0.9923,2528.0544907603658,27.5,80.75,7132.39934663058,9923.0,0.0231
dengue,system_ai,64,0.993,2591.1467245056238,26.0,80.25,7217.116410367709,9930.0,0.021
dengue,system_ai,65,0.9923,2524.4976971417705,27.25,84.75,7128.441363417738,9923.0,0.0231
dengue,system_ai,66,0.9922,2482.995885774654,27.0,81.75,7169.1332992672,9922.0,0.0234
dengue,system_ai,67,0.9929,2587.5282885899705,25.75,80.25,7173.493624246877,9929.0,0.0213
dengue,system_ai,68,0.9931,2589.8617021542987,25.5,77.0,7209.79228162596,9931.0,0.0207
dengue,system_ai,69,0.9926,2543.196209842995,26.5,85.25,7143.460337278305,9926.0,0.0222
dengue,system_ai,70,0.9927,2576.688702477543,26.0,84.25,7178.547459133347,9927.0,0.0219
dengue,system_ai,71,0.9932,2593.7257755382307,26.5,82.25,7172.954541937563,9932.0,0.0204
dengue,system_ai,72,0.992,2461.7716646239596,28.5,83.5,7029.583998170835,9920.0,0.024
dengue,system_ai,73,0.9932,2607.6069087275873,25.75,86.0,7216.783049683341,9932.0,0.0204
dengue,system_ai,74,0.9928,2574.4785141156754,26.5,80.75,7164.700279557713,9928.0,0.0216
dengue,system_ai,75,0.9929,2591.2033370418817,25.5,81.25,7218.550518889195,9929.0,0.0213
dengue,system_ai,76,0.9926,2543.1623652548615,26.5,81.0,7180.661785299884,9926.0,0.0222
dengue,system_ai,77,0.9928,2572.7551924280324,26.5,81.75,7133.59039973747,9928.0,0.0216
dengue,system_ai,78,0.9923,2528.9788767944037,27.0,80.0,7126.050945889177,9923.0,0.0231
dengue,system_ai,79,0.9927,2561.844066135657,26.75,77.25,7179.7215217486655,9927.0,0.0219
dengue,system_ai,80,0.993,2587.0358515426897,26.5,83.75,7141.114434339909,9930.0,0.021
dengue,system_ai,81,0.9926,2541.6071464207394,27.5,83.75,7103.747314800965,9926.0,0.0222
dengue,system_ai,82,0.9928,2572.7105392129833,26.25,83.5,7170.976840631952,9928.0,0.0216
dengue,system_ai,83,0.9929,2575.7629518139465,26.25,84.25,7184.727694303185,9929.0,0.0213
dengue,system_ai,84,0.9925,2534.2496278853437,26.25,84.25,7176.002628558367,9925.0,0.0225
dengue,system_ai,85,0.993,2602.4177813816655,25.75,79.5,7205.645115031347,9930.0,0.021
dengue,system_ai,86,0.9925,2541.6884286140044,25.75,87.0,7190.135833165477,9925.0,0.0225
dengue,system_ai,87,0.9924,2516.9682128617987,27.0,79.0,7140.706494697663,9924.0,0.0228
dengue,system_ai,88,0.9925,2542.372147942555,27.0,82.25,7152.631867469949,9925.0,0.0225
dengue,system_ai,89,0.9921,2462.513962914389,27.25,84.5,7117.902396103929,9921.0,0.0237
dengue,system_ai,90,0.9924,2549.9850421429564,26.0,83.0,7199.938616915617,9924.0,0.0228
dengue,system_ai,91,0.9925,2539.0495601264506,27.0,80.0,7160.758910657759,9925.0,0.0225
dengue,system_ai,92,0.9925,2549.9552289147887,25.5,83.25,7233.749456770838,9925.0,0.0225
dengue,system_ai,93,0.9926,2579.1838913617844,26.25,82.0,7173.497089052223,9926.0,0.0222
dengue,system_ai,94,0.9928,2564.487956003641,26.75,82.0,7158.633404809562,9928.0,0.0216
dengue,system_ai,95,0.993,2578.3975882830255,25.5,87.25,7228.637713870294,9930.0,0.021
dengue,system_ai,96,0.9925,2566.232057849026,26.0,79.0,7171.630867242658,9925.0,0.0225
dengue,system_ai,97,0.9928,2554.5221898000764,26.5,85.25,7178.032188720119,9928.0,0.0216
dengue,system_ai,98,0.9928,2586.28278163547,25.25,84.0,7236.908455639366,9928.0,0.0216
dengue,system_ai,99,0.993,2573.485095643931,26.25,81.75,7173.427087532918,9930.0,0.021
dengue,system_ai,100,0.9921,2465.1692496867827,27.75,91.75,7092.479776949183,9921.0,0.0237
dengue,system_ai,101,0.9927,2575.3024096871095,26.5,77.75,7167.921662514354,9927.0,0.0219
dengue,system_ai,102,0.9927,2562.6061215753825,26.0,82.75,7177.71795374523,9927.0,0.0219
dengue,system_ai,103,0.9923,2522.891814430958,27.5,83.5,7095.494355313738,9923.0,0.0231
dengue,system_ai,104,0.9928,2569.399655986146,25.75,85.5,7198.60078975509,9928.0,0.0216
dengue,system_ai,105,0.9924,2563.323069971203,26.0,80.0,7172.37569366363,9924.0,0.0228
dengue,system_ai,106,0.9923,2520.1512827666247,27.5,79.25,7131.531593099127,9923.0,0.0231
dengue,system_ai,107,0.9927,2552.5669898157703,27.75,81.25,7095.317822156241,9927.0,0.0219
dengue,system_ai,108,0.9931,2607.2720880535226,26.75,80.5,7292.807959456445,9931.0,0.0207
dengue,system_ai,109,0.9926,2525.7560517428597,27.5,80.75,7113.824867036266,9926.0,0.0222
dengue,system_ai,110,0.9925,2528.7077241168295,27.0,82.25,7136.285561210149,9925.0,0.0225
dengue,system_ai,111,0.9924,2512.1658607720947,26.25,93.5,7168.742262726645,9924.0,0.0228
dengue,system_ai,112,0.993,2581.3250778893753,25.75,80.75,7178.23361248025,9930.0,0.021
dengue,system_ai,113,0.9927,2553.3288061894377,26.5,83.5,7174.977887156462,9927.0,0.0219
dengue,system_ai,114,0.9932,2633.988549229908,25.75,80.75,7216.189371298399,9932.0,0.0204
dengue,system_ai,115,0.9923,2538.37414660529,27.5,87.5,7097.570414425664,9923.0,0.0231
dengue,system_ai,116,0.9926,2560.52085027758,26.5,84.0,7203.512374980258,9926.0,0.0222
dengue,system_ai,117,0.9929,2560.0573626381556,26.75,80.25,7146.123606702901,9929.0,0.0213
dengue,system_ai,118,0.9932,2629.866160176188,24.75,87.5,7237.039085511999,9932.0,0.0204
dengue,system_ai,119,0.9926,2539.906195603443,26.75,81.75,7147.571559726154,9926.0,0.0222
dengue,system_ai,120,0.9928,2559.645462894448,26.25,80.0,7166.239571993368,9928.0,0.0216
dengue,system_ai,121,0.993,2599.4708304210035,25.5,93.0,7194.353307008003,9930.0,0.021
dengue,system_ai,122,0.9925,2514.9004919807626,27.75,82.5,7093.849835161965,9925.0,0.0225
dengue,system_ai,123,0.993,2567.7625120398798,26.25,83.25,7212.6707296469285,9930.0,0.021
dengue,system_ai,124,0.9925,2553.6970121377817,27.25,80.5,7121.606826902115,9925.0,0.0225
dengue,system_ai,125,0.9921,2497.2303801781295,26.25,84.5,7166.90615545573,9921.0,0.0237
dengue,system_ai,126,0.993,2582.750896302755,26.25,81.75,7182.52012644266,9930.0,0.021
dengue,system_ai,127,0.9929,2593.599150108675,26.5,82.0,7161.469636694109,9929.0,0.0213
dengue,system_ai,128,0.9925,2539.9392602023054,26.5,88.5,7181.576235435922,9925.0,0.0225
dengue,system_ai,129,0.9927,2556.7211733245595,26.75,79.5,7160.914304213635,9927.0,0.0219
dengue,system_ai,130,0.9925,2540.0985638218135,26.75,79.5,7124.0336514345345,9925.0,0.0225
dengue,system_ai,131,0.9929,2580.487780879395,26.75,78.5,7190.184827812893,9929.0,0.0213
dengue,system_ai,132,0.9928,2552.4297070947555,26.5,76.75,7172.967327787166,9928.0,0.0216
dengue,system_ai,133,0.9928,2568.200777417417,26.25,83.0,7194.871502787033,9928.0,0.0216
dengue,system_ai,134,0.9926,2560.733363777567,26.0,79.0,7162.156860819907,9926.0,0.0222
dengue,system_ai,135,0.9931,2590.9140362040903,25.5,86.5,7228.1209305498,9931.0,0.0207
dengue,system_ai,136,0.9928,2581.4565680166825,26.0,82.75,7203.589122650084,9928.0,0.0216
dengue,system_ai,137,0.9929,2568.36789355728,25.75,79.25,7207.464914413527,9929.0,0.0213
dengue,system_ai,138,0.9922,2492.2195886216023,26.75,80.5,7177.384437604684,9922.0,0.0234
dengue,system_ai,139,0.9927,2555.5160328516326,25.5,84.25,7217.287007637601,9927.0,0.0219
dengue,system_ai,140,0.993,2589.1022351586903,26.25,82.25,7196.531919721348,9930.0,0.021
dengue,system_ai,141,0.9928,2583.160175411055,25.5,82.25,7216.969554903812,9928.0,0.0216
dengue,system_ai,142,0.9927,2554.482484595462,27.0,83.75,7113.481551164237,9927.0,0.0219
dengue,system_ai,143,0.9929,2604.582647736397,25.5,80.0,7234.431414395927,9929.0,0.0213
dengue,system_ai,144,0.993,2577.3823598353165,26.0,82.5,7206.6689763840395,9930.0,0.021
